2024-08-31 13:15:54,138 INFO    Thread-16 :6996 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\UVC\Desktop\ai\wandb\run-20240831_131543-5rrikri5\files\wandb-summary.json
2024-08-31 13:15:54,764 DEBUG   HandlerThread:6996 [handler.py:handle_request():158] handle_request: log_artifact
2024-08-31 13:15:54,764 DEBUG   SenderThread:6996 [sender.py:send_request():418] send_request: log_artifact
2024-08-31 13:15:55,131 INFO    Thread-16 :6996 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\UVC\Desktop\ai\wandb\run-20240831_131543-5rrikri5\files\media\table\numeric_data_description_1_7554a90329b72d183e22.table.json
2024-08-31 13:15:55,131 INFO    Thread-16 :6996 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\UVC\Desktop\ai\wandb\run-20240831_131543-5rrikri5\files\media\table
2024-08-31 13:15:55,132 INFO    Thread-16 :6996 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\UVC\Desktop\ai\wandb\run-20240831_131543-5rrikri5\files\media
2024-08-31 13:15:55,548 DEBUG   HandlerThread:6996 [handler.py:handle_request():158] handle_request: partial_history
2024-08-31 13:15:55,966 INFO    wandb-upload_0:6996 [upload_job.py:push():130] Uploaded file C:\Users\UVC\AppData\Local\Temp\tmpjrwzfudywandb\kxsv8eb2-media/table/numeric_data_description_1_7554a90329b72d183e22.table.json
2024-08-31 13:15:56,029 DEBUG   HandlerThread:6996 [handler.py:handle_request():158] handle_request: log_artifact
2024-08-31 13:15:56,046 DEBUG   HandlerThread:6996 [handler.py:handle_request():158] handle_request: partial_history
2024-08-31 13:15:56,148 INFO    Thread-16 :6996 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\UVC\Desktop\ai\wandb\run-20240831_131543-5rrikri5\files\media\table\missing_values_2_43710d5db8b97d62fa32.table.json
2024-08-31 13:15:56,148 INFO    Thread-16 :6996 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\UVC\Desktop\ai\wandb\run-20240831_131543-5rrikri5\files\media\table
2024-08-31 13:15:56,310 INFO    wandb-upload_1:6996 [upload_job.py:push():88] Uploaded file C:\Users\UVC\AppData\Local\wandb\wandb\artifacts\staging\tmpfgo0hftv
2024-08-31 13:15:56,396 DEBUG   HandlerThread:6996 [handler.py:handle_request():158] handle_request: partial_history
2024-08-31 13:15:56,629 DEBUG   HandlerThread:6996 [handler.py:handle_request():158] handle_request: partial_history
2024-08-31 13:15:56,879 DEBUG   HandlerThread:6996 [handler.py:handle_request():158] handle_request: partial_history
2024-08-31 13:15:57,080 INFO    wandb-upload_0:6996 [upload_job.py:push():130] Uploaded file C:\Users\UVC\AppData\Local\Temp\tmpjrwzfudywandb\ekayeain-media/table/missing_values_2_43710d5db8b97d62fa32.table.json
2024-08-31 13:15:57,114 DEBUG   HandlerThread:6996 [handler.py:handle_request():158] handle_request: partial_history
2024-08-31 13:15:57,162 INFO    Thread-16 :6996 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\UVC\Desktop\ai\wandb\run-20240831_131543-5rrikri5\files\media\images\sepal_width_distribution_4_dcad09b84aa6f1904951.png
2024-08-31 13:15:57,163 INFO    Thread-16 :6996 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\UVC\Desktop\ai\wandb\run-20240831_131543-5rrikri5\files\media\images\sepal_length_distribution_3_fb8ea06395cc74a31c72.png
2024-08-31 13:15:57,163 INFO    Thread-16 :6996 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\UVC\Desktop\ai\wandb\run-20240831_131543-5rrikri5\files\media\images\petal_length_distribution_5_08099133ea56d7ac45a7.png
2024-08-31 13:15:57,163 INFO    Thread-16 :6996 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\UVC\Desktop\ai\wandb\run-20240831_131543-5rrikri5\files\media\images\petal_width_distribution_6_f7c22b7a8cb4216bb44f.png
2024-08-31 13:15:57,164 INFO    Thread-16 :6996 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\UVC\Desktop\ai\wandb\run-20240831_131543-5rrikri5\files\media
2024-08-31 13:15:57,164 INFO    Thread-16 :6996 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\UVC\Desktop\ai\wandb\run-20240831_131543-5rrikri5\files\media\images
2024-08-31 13:15:57,878 INFO    SenderThread:6996 [sender.py:send_request_log_artifact():1537] logged artifact run-5rrikri5-numeric_data_description - {'id': 'QXJ0aWZhY3Q6MTE3Mzc3MDI2MQ==', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjQxODk1NTg3Nw==', 'latestArtifact': None}}
2024-08-31 13:15:57,878 DEBUG   SenderThread:6996 [sender.py:send():391] send: files
2024-08-31 13:15:57,878 INFO    SenderThread:6996 [sender.py:_save_file():1466] saving file media\table\numeric_data_description_1_7554a90329b72d183e22.table.json with policy now
2024-08-31 13:15:57,895 DEBUG   HandlerThread:6996 [handler.py:handle_request():158] handle_request: status_report
2024-08-31 13:15:57,896 DEBUG   HandlerThread:6996 [handler.py:handle_request():158] handle_request: log_artifact
2024-08-31 13:15:57,896 DEBUG   SenderThread:6996 [sender.py:send():391] send: history
2024-08-31 13:15:57,896 DEBUG   SenderThread:6996 [sender.py:send_request():418] send_request: summary_record
2024-08-31 13:15:57,896 INFO    SenderThread:6996 [sender.py:_save_file():1466] saving file wandb-summary.json with policy end
2024-08-31 13:15:57,896 DEBUG   SenderThread:6996 [sender.py:send_request():418] send_request: log_artifact
2024-08-31 13:15:57,896 DEBUG   HandlerThread:6996 [handler.py:handle_request():158] handle_request: partial_history
2024-08-31 13:15:58,168 INFO    Thread-16 :6996 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\UVC\Desktop\ai\wandb\run-20240831_131543-5rrikri5\files\wandb-summary.json
2024-08-31 13:15:58,168 INFO    Thread-16 :6996 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\UVC\Desktop\ai\wandb\run-20240831_131543-5rrikri5\files\media\table\scaled_data_sample_7_45e89a4a2b90a1f5ca11.table.json
2024-08-31 13:15:58,168 INFO    Thread-16 :6996 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\UVC\Desktop\ai\wandb\run-20240831_131543-5rrikri5\files\media\table
2024-08-31 13:15:58,180 DEBUG   HandlerThread:6996 [handler.py:handle_request():158] handle_request: partial_history
2024-08-31 13:15:58,481 DEBUG   HandlerThread:6996 [handler.py:handle_request():158] handle_request: partial_history
2024-08-31 13:15:58,660 INFO    wandb-upload_2:6996 [upload_job.py:push():130] Uploaded file C:\Users\UVC\AppData\Local\Temp\tmpjrwzfudywandb\h0b5qa2h-media/images/sepal_length_distribution_3_fb8ea06395cc74a31c72.png
2024-08-31 13:15:58,677 INFO    wandb-upload_1:6996 [upload_job.py:push():130] Uploaded file C:\Users\UVC\AppData\Local\Temp\tmpjrwzfudywandb\9072ozpx-media/images/sepal_width_distribution_4_dcad09b84aa6f1904951.png
2024-08-31 13:15:58,722 DEBUG   HandlerThread:6996 [handler.py:handle_request():158] handle_request: partial_history
2024-08-31 13:15:58,949 DEBUG   HandlerThread:6996 [handler.py:handle_request():158] handle_request: partial_history
2024-08-31 13:15:58,949 DEBUG   HandlerThread:6996 [handler.py:handle_request():158] handle_request: check_version
2024-08-31 13:15:59,143 INFO    wandb-upload_4:6996 [upload_job.py:push():130] Uploaded file C:\Users\UVC\AppData\Local\Temp\tmpjrwzfudywandb\j27jt9cz-media/table/numeric_data_description_1_7554a90329b72d183e22.table.json
2024-08-31 13:15:59,143 INFO    wandb-upload_5:6996 [upload_job.py:push():130] Uploaded file C:\Users\UVC\AppData\Local\Temp\tmpjrwzfudywandb\h8o2el93-media/table/scaled_data_sample_7_45e89a4a2b90a1f5ca11.table.json
2024-08-31 13:15:59,176 INFO    Thread-16 :6996 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\UVC\Desktop\ai\wandb\run-20240831_131543-5rrikri5\files\media\images\petal_width_distribution_11_f7c22b7a8cb4216bb44f.png
2024-08-31 13:15:59,176 INFO    Thread-16 :6996 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\UVC\Desktop\ai\wandb\run-20240831_131543-5rrikri5\files\media\images\sepal_length_distribution_8_fb8ea06395cc74a31c72.png
2024-08-31 13:15:59,177 INFO    Thread-16 :6996 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\UVC\Desktop\ai\wandb\run-20240831_131543-5rrikri5\files\media\images\petal_length_distribution_10_08099133ea56d7ac45a7.png
2024-08-31 13:15:59,177 INFO    Thread-16 :6996 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\UVC\Desktop\ai\wandb\run-20240831_131543-5rrikri5\files\media\images\sepal_width_distribution_9_dcad09b84aa6f1904951.png
2024-08-31 13:15:59,177 INFO    Thread-16 :6996 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\UVC\Desktop\ai\wandb\run-20240831_131543-5rrikri5\files\media\images
2024-08-31 13:15:59,633 INFO    wandb-upload_3:6996 [upload_job.py:push():130] Uploaded file C:\Users\UVC\AppData\Local\Temp\tmpjrwzfudywandb\0l21jm2x-media/images/petal_width_distribution_6_f7c22b7a8cb4216bb44f.png
2024-08-31 13:15:59,636 INFO    wandb-upload_0:6996 [upload_job.py:push():130] Uploaded file C:\Users\UVC\AppData\Local\Temp\tmpjrwzfudywandb\ftmsizw6-media/images/petal_length_distribution_5_08099133ea56d7ac45a7.png
2024-08-31 13:15:59,859 INFO    wandb-upload_5:6996 [upload_job.py:push():130] Uploaded file C:\Users\UVC\AppData\Local\Temp\tmpjrwzfudywandb\soa2pfuh-media/images/petal_length_distribution_10_08099133ea56d7ac45a7.png
2024-08-31 13:15:59,893 INFO    wandb-upload_1:6996 [upload_job.py:push():130] Uploaded file C:\Users\UVC\AppData\Local\Temp\tmpjrwzfudywandb\fnsfygg2-media/images/sepal_length_distribution_8_fb8ea06395cc74a31c72.png
2024-08-31 13:16:00,143 INFO    wandb-upload_6:6996 [upload_job.py:push():130] Uploaded file C:\Users\UVC\AppData\Local\Temp\tmpjrwzfudywandb\a0pi3f4g-media/images/sepal_width_distribution_9_dcad09b84aa6f1904951.png
2024-08-31 13:16:00,211 INFO    wandb-upload_4:6996 [upload_job.py:push():130] Uploaded file C:\Users\UVC\AppData\Local\Temp\tmpjrwzfudywandb\nzwdzrdz-media/images/petal_width_distribution_11_f7c22b7a8cb4216bb44f.png
2024-08-31 13:16:00,249 INFO    wandb-upload_2:6996 [upload_job.py:push():88] Uploaded file C:\Users\UVC\AppData\Local\wandb\wandb\artifacts\staging\tmpoqlndryg
2024-08-31 13:16:01,221 INFO    SenderThread:6996 [sender.py:send_request_log_artifact():1537] logged artifact run-5rrikri5-missing_values - {'id': 'QXJ0aWZhY3Q6MTE3Mzc3MDI5NA==', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjQxODk1NTg4MA==', 'latestArtifact': None}}
2024-08-31 13:16:01,221 DEBUG   SenderThread:6996 [sender.py:send():391] send: files
2024-08-31 13:16:01,221 INFO    SenderThread:6996 [sender.py:_save_file():1466] saving file media\table\missing_values_2_43710d5db8b97d62fa32.table.json with policy now
2024-08-31 13:16:01,221 DEBUG   SenderThread:6996 [sender.py:send():391] send: history
2024-08-31 13:16:01,221 DEBUG   SenderThread:6996 [sender.py:send_request():418] send_request: summary_record
2024-08-31 13:16:01,221 INFO    SenderThread:6996 [sender.py:_save_file():1466] saving file wandb-summary.json with policy end
2024-08-31 13:16:01,221 DEBUG   SenderThread:6996 [sender.py:send():391] send: files
2024-08-31 13:16:01,221 INFO    SenderThread:6996 [sender.py:_save_file():1466] saving file media\images\sepal_length_distribution_3_fb8ea06395cc74a31c72.png with policy now
2024-08-31 13:16:01,221 DEBUG   SenderThread:6996 [sender.py:send():391] send: history
2024-08-31 13:16:01,221 DEBUG   SenderThread:6996 [sender.py:send_request():418] send_request: summary_record
2024-08-31 13:16:01,221 INFO    SenderThread:6996 [sender.py:_save_file():1466] saving file wandb-summary.json with policy end
2024-08-31 13:16:01,221 DEBUG   SenderThread:6996 [sender.py:send():391] send: files
2024-08-31 13:16:01,221 INFO    SenderThread:6996 [sender.py:_save_file():1466] saving file media\images\sepal_width_distribution_4_dcad09b84aa6f1904951.png with policy now
2024-08-31 13:16:01,221 DEBUG   SenderThread:6996 [sender.py:send():391] send: history
2024-08-31 13:16:01,221 DEBUG   SenderThread:6996 [sender.py:send_request():418] send_request: summary_record
2024-08-31 13:16:01,221 INFO    SenderThread:6996 [sender.py:_save_file():1466] saving file wandb-summary.json with policy end
2024-08-31 13:16:01,221 DEBUG   SenderThread:6996 [sender.py:send():391] send: files
2024-08-31 13:16:01,221 INFO    SenderThread:6996 [sender.py:_save_file():1466] saving file media\images\petal_length_distribution_5_08099133ea56d7ac45a7.png with policy now
2024-08-31 13:16:01,221 DEBUG   SenderThread:6996 [sender.py:send():391] send: history
2024-08-31 13:16:01,221 DEBUG   SenderThread:6996 [sender.py:send_request():418] send_request: summary_record
2024-08-31 13:16:01,237 INFO    SenderThread:6996 [sender.py:_save_file():1466] saving file wandb-summary.json with policy end
2024-08-31 13:16:01,237 DEBUG   SenderThread:6996 [sender.py:send():391] send: files
2024-08-31 13:16:01,237 INFO    SenderThread:6996 [sender.py:_save_file():1466] saving file media\images\petal_width_distribution_6_f7c22b7a8cb4216bb44f.png with policy now
2024-08-31 13:16:01,238 DEBUG   SenderThread:6996 [sender.py:send():391] send: history
2024-08-31 13:16:01,238 DEBUG   SenderThread:6996 [sender.py:send_request():418] send_request: summary_record
2024-08-31 13:16:01,238 INFO    SenderThread:6996 [sender.py:_save_file():1466] saving file wandb-summary.json with policy end
2024-08-31 13:16:01,238 DEBUG   SenderThread:6996 [sender.py:send_request():418] send_request: log_artifact
2024-08-31 13:16:01,776 INFO    wandb-upload_3:6996 [upload_job.py:push():130] Uploaded file C:\Users\UVC\AppData\Local\Temp\tmpjrwzfudywandb\tck06l6v-media/table/missing_values_2_43710d5db8b97d62fa32.table.json
2024-08-31 13:16:01,959 INFO    wandb-upload_5:6996 [upload_job.py:push():130] Uploaded file C:\Users\UVC\AppData\Local\Temp\tmpjrwzfudywandb\j1jckpup-media/images/sepal_length_distribution_3_fb8ea06395cc74a31c72.png
2024-08-31 13:16:01,959 INFO    wandb-upload_2:6996 [upload_job.py:push():130] Uploaded file C:\Users\UVC\AppData\Local\Temp\tmpjrwzfudywandb\gyel442i-media/images/petal_length_distribution_5_08099133ea56d7ac45a7.png
2024-08-31 13:16:01,974 INFO    wandb-upload_6:6996 [upload_job.py:push():130] Uploaded file C:\Users\UVC\AppData\Local\Temp\tmpjrwzfudywandb\ng57i6cb-media/images/sepal_width_distribution_4_dcad09b84aa6f1904951.png
2024-08-31 13:16:02,199 INFO    Thread-16 :6996 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\UVC\Desktop\ai\wandb\run-20240831_131543-5rrikri5\files\wandb-summary.json
2024-08-31 13:16:02,199 INFO    Thread-16 :6996 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\UVC\Desktop\ai\wandb\run-20240831_131543-5rrikri5\files\output.log
2024-08-31 13:16:02,326 INFO    wandb-upload_0:6996 [upload_job.py:push():88] Uploaded file C:\Users\UVC\AppData\Local\wandb\wandb\artifacts\staging\tmp605xlkwy
2024-08-31 13:16:02,492 INFO    wandb-upload_1:6996 [upload_job.py:push():130] Uploaded file C:\Users\UVC\AppData\Local\Temp\tmpjrwzfudywandb\nko48plg-media/images/petal_width_distribution_6_f7c22b7a8cb4216bb44f.png
2024-08-31 13:16:03,976 DEBUG   HandlerThread:6996 [handler.py:handle_request():158] handle_request: keepalive
2024-08-31 13:16:04,124 INFO    SenderThread:6996 [sender.py:send_request_log_artifact():1537] logged artifact run-5rrikri5-scaled_data_sample - {'id': 'QXJ0aWZhY3Q6MTE3Mzc3MDMyMQ==', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjQxODk1NTg4Ng==', 'latestArtifact': None}}
2024-08-31 13:16:04,125 DEBUG   SenderThread:6996 [sender.py:send():391] send: files
2024-08-31 13:16:04,125 DEBUG   HandlerThread:6996 [handler.py:handle_request():158] handle_request: status_report
2024-08-31 13:16:04,125 INFO    SenderThread:6996 [sender.py:_save_file():1466] saving file media\table\scaled_data_sample_7_45e89a4a2b90a1f5ca11.table.json with policy now
2024-08-31 13:16:04,126 DEBUG   SenderThread:6996 [sender.py:send():391] send: history
2024-08-31 13:16:04,126 DEBUG   SenderThread:6996 [sender.py:send_request():418] send_request: summary_record
2024-08-31 13:16:04,127 INFO    SenderThread:6996 [sender.py:_save_file():1466] saving file wandb-summary.json with policy end
2024-08-31 13:16:04,128 DEBUG   SenderThread:6996 [sender.py:send():391] send: files
2024-08-31 13:16:04,128 INFO    SenderThread:6996 [sender.py:_save_file():1466] saving file media\images\sepal_length_distribution_8_fb8ea06395cc74a31c72.png with policy now
2024-08-31 13:16:04,128 DEBUG   SenderThread:6996 [sender.py:send():391] send: history
2024-08-31 13:16:04,129 DEBUG   SenderThread:6996 [sender.py:send_request():418] send_request: summary_record
2024-08-31 13:16:04,129 INFO    SenderThread:6996 [sender.py:_save_file():1466] saving file wandb-summary.json with policy end
2024-08-31 13:16:04,130 DEBUG   SenderThread:6996 [sender.py:send():391] send: files
2024-08-31 13:16:04,130 INFO    SenderThread:6996 [sender.py:_save_file():1466] saving file media\images\sepal_width_distribution_9_dcad09b84aa6f1904951.png with policy now
2024-08-31 13:16:04,135 DEBUG   SenderThread:6996 [sender.py:send():391] send: history
2024-08-31 13:16:04,135 DEBUG   SenderThread:6996 [sender.py:send_request():418] send_request: summary_record
2024-08-31 13:16:04,135 INFO    SenderThread:6996 [sender.py:_save_file():1466] saving file wandb-summary.json with policy end
2024-08-31 13:16:04,135 DEBUG   SenderThread:6996 [sender.py:send():391] send: files
2024-08-31 13:16:04,135 INFO    SenderThread:6996 [sender.py:_save_file():1466] saving file media\images\petal_length_distribution_10_08099133ea56d7ac45a7.png with policy now
2024-08-31 13:16:04,135 DEBUG   SenderThread:6996 [sender.py:send():391] send: history
2024-08-31 13:16:04,135 DEBUG   SenderThread:6996 [sender.py:send_request():418] send_request: summary_record
2024-08-31 13:16:04,135 INFO    SenderThread:6996 [sender.py:_save_file():1466] saving file wandb-summary.json with policy end
2024-08-31 13:16:04,135 DEBUG   SenderThread:6996 [sender.py:send():391] send: files
2024-08-31 13:16:04,135 INFO    SenderThread:6996 [sender.py:_save_file():1466] saving file media\images\petal_width_distribution_11_f7c22b7a8cb4216bb44f.png with policy now
2024-08-31 13:16:04,142 DEBUG   SenderThread:6996 [sender.py:send():391] send: history
2024-08-31 13:16:04,142 DEBUG   SenderThread:6996 [sender.py:send_request():418] send_request: summary_record
2024-08-31 13:16:04,142 INFO    SenderThread:6996 [sender.py:_save_file():1466] saving file wandb-summary.json with policy end
2024-08-31 13:16:04,142 DEBUG   SenderThread:6996 [sender.py:send():391] send: telemetry
2024-08-31 13:16:04,142 DEBUG   SenderThread:6996 [sender.py:send_request():418] send_request: check_version
2024-08-31 13:16:04,213 INFO    Thread-16 :6996 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\UVC\Desktop\ai\wandb\run-20240831_131543-5rrikri5\files\output.log
2024-08-31 13:16:04,213 INFO    Thread-16 :6996 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\UVC\Desktop\ai\wandb\run-20240831_131543-5rrikri5\files\wandb-summary.json
2024-08-31 13:16:04,591 DEBUG   HandlerThread:6996 [handler.py:handle_request():158] handle_request: server_info
2024-08-31 13:16:04,591 DEBUG   SenderThread:6996 [sender.py:send_request():418] send_request: server_info
2024-08-31 13:16:04,658 INFO    wandb-upload_4:6996 [upload_job.py:push():130] Uploaded file C:\Users\UVC\AppData\Local\Temp\tmpjrwzfudywandb\3ico80i8-media/table/scaled_data_sample_7_45e89a4a2b90a1f5ca11.table.json
2024-08-31 13:16:04,791 DEBUG   SenderThread:6996 [sender.py:send():391] send: exit
2024-08-31 13:16:04,791 INFO    SenderThread:6996 [sender.py:send_exit():598] handling exit code: 0
2024-08-31 13:16:04,791 INFO    SenderThread:6996 [sender.py:send_exit():600] handling runtime: 20
2024-08-31 13:16:04,791 INFO    SenderThread:6996 [sender.py:_save_file():1466] saving file wandb-summary.json with policy end
2024-08-31 13:16:04,791 INFO    SenderThread:6996 [sender.py:send_exit():606] send defer
2024-08-31 13:16:04,791 DEBUG   HandlerThread:6996 [handler.py:handle_request():158] handle_request: defer
2024-08-31 13:16:04,791 INFO    HandlerThread:6996 [handler.py:handle_request_defer():184] handle defer: 0
2024-08-31 13:16:04,791 DEBUG   SenderThread:6996 [sender.py:send_request():418] send_request: defer
2024-08-31 13:16:04,791 INFO    SenderThread:6996 [sender.py:send_request_defer():622] handle sender defer: 0
2024-08-31 13:16:04,791 INFO    SenderThread:6996 [sender.py:transition_state():626] send defer: 1
2024-08-31 13:16:04,791 DEBUG   HandlerThread:6996 [handler.py:handle_request():158] handle_request: defer
2024-08-31 13:16:04,791 INFO    HandlerThread:6996 [handler.py:handle_request_defer():184] handle defer: 1
